"coil_id";"parent_coil_id";"production_date";"completion_ts";"shift_code";"thickness_mm";"width_mm";"mass_out_tons";"Hours";"Grade";"NextProcess";"type_code";"is_prime";"is_scrap";"gap_from_prev_completion_min";"gap_from_prev_parent_min";"start_datetime";"end_datetime";"total_cycle_time_min"
"0360257";"0360257";"2024-04-16";"2024-04-16 13:53:19.000000";"D";1.8;1225.0;0.48;"13:53:19";"AC2 31";"13";"HX";"0";"1";4.1;10.333;"2024-04-16 13:46:07.940619";"2024-04-16 13:53:19.000000";7.184
"0360164";"0360164";"2024-04-16";"2024-04-16 14:02:49.000000";"D";1.8;1233.0;20.08;"14:02:49";"AC2 31";"13";"HL";"1";"0";9.5;9.5;"2024-04-16 13:55:49.161015";"2024-04-16 14:02:49.000000";6.997
"0360164";"0360164";"2024-04-16";"2024-04-16 14:07:47.000000";"D";1.8;1233.0;0.54;"14:07:47";"AC2 31";"13";"HX";"0";"1";4.967;9.5;"2024-04-16 14:01:02.171599";"2024-04-16 14:07:47.000000";6.747
"7429036";"7429036";"2024-04-16";"2024-04-16 14:32:31.000000";"D";1.6;1242.0;24.68;"14:32:31";"AC2 32";"13";"HL";"1";"0";24.733;0.0;"2024-04-16 14:23:46.042014";"2024-04-16 14:32:31.000000";8.749
"7427065";"7427065";"2024-04-16";"2024-04-16 14:40:59.000000";"D";1.85;1238.0;0.44;"14:40:59";"AC2 31";"13";"HX";"0";"1";8.467;8.467;"2024-04-16 14:34:03.534722";"2024-04-16 14:40:59.000000";6.924
"7427065";"7427065";"2024-04-16";"2024-04-16 14:50:10.000000";"D";1.85;1238.0;22.58;"14:50:10";"AC2 31";"13";"HL";"1";"0";9.183;8.467;"2024-04-16 14:42:29.735500";"2024-04-16 14:50:10.000000";7.671
"7432055";"7432055";"2024-04-16";"2024-04-16 15:01:52.000000";"D";1.5;1234.0;1.52;"15:01:52";"AC2 31";"13";"HX";"0";"1";11.7;11.7;"2024-04-16 14:54:34.696484";"2024-04-16 15:01:52.000000";7.288
"7432055";"7432055";"2024-04-16";"2024-04-16 15:14:34.000000";"D";1.5;1234.0;21.58;"15:14:34";"AC2 31";"13";"HL";"1";"0";12.7;11.7;"2024-04-16 15:07:36.338456";"2024-04-16 15:14:34.000000";6.961
"7427069";"7427069";"2024-04-16";"2024-04-16 15:37:16.000000";"D";1.85;1233.0;22.94;"15:37:16";"AC2 31";"13";"HL";"1";"0";22.7;0.0;"2024-04-16 15:29:27.924501";"2024-04-16 15:37:16.000000";7.801
"7265056";"7265056";"2024-04-16";"2024-04-16 15:44:22.000000";"D";1.75;1233.0;2.48;"15:44:22";"AC5 34";"13";"HX";"0";"1";7.1;7.1;"2024-04-16 15:35:44.948207";"2024-04-16 15:44:22.000000";8.618
"7265056";"7265056";"2024-04-16";"2024-04-16 15:57:59.000000";"D";1.75;1233.0;20.02;"15:57:59";"AC5 34";"13";"98";"1";"0";13.617;7.1;"2024-04-16 15:50:14.926636";"2024-04-16 15:57:59.000000";7.735
"7265056";"7265056";"2024-04-16";"2024-04-16 16:01:28.000000";"D";1.75;1233.0;0.5;"16:01:28";"AC5 34";"13";"HX";"0";"1";3.483;7.1;"2024-04-16 15:54:27.389285";"2024-04-16 16:01:28.000000";7.01
"7420118";"7420118";"2024-04-16";"2024-04-16 16:18:11.000000";"D";1.75;1230.0;22.98;"16:18:11";"AC2 31";"13";"HL";"1";"0";16.717;16.717;"2024-04-16 16:11:20.505516";"2024-04-16 16:18:11.000000";6.842
"7432056";"7432056";"2024-04-16";"2024-04-16 16:26:36.000000";"D";1.5;1225.0;2.0;"16:26:36";"AC2 32";"13";"HX";"0";"1";8.417;8.417;"2024-04-16 16:19:45.135193";"2024-04-16 16:26:36.000000";6.848
"7432056";"7432056";"2024-04-16";"2024-04-16 16:36:32.000000";"D";1.5;1225.0;21.0;"16:36:32";"AC2 32";"13";"HL";"1";"0";9.933;8.417;"2024-04-16 16:29:30.158525";"2024-04-16 16:36:32.000000";7.031
"7421050";"7421050";"2024-04-16";"2024-04-16 16:56:50.000000";"D";1.48;1230.0;22.74;"16:56:50";"AC2 31";"13";"HL";"1";"0";20.3;0.0;"2024-04-16 16:49:25.891927";"2024-04-16 16:56:50.000000";7.402
"7420117";"7420117";"2024-04-16";"2024-04-16 17:04:56.000000";"D";1.75;1229.0;0.92;"17:04:56";"AC2 31";"13";"HX";"0";"1";8.1;8.1;"2024-04-16 16:56:17.377118";"2024-04-16 17:04:56.000000";8.644
"7420117";"7420117";"2024-04-16";"2024-04-16 17:19:38.000000";"D";1.75;1229.0;16.76;"17:19:38";"AC2 31";"13";"HL";"1";"0";14.7;8.1;"2024-04-16 17:11:36.280459";"2024-04-16 17:19:38.000000";8.029
"7420117";"7420117";"2024-04-16";"2024-04-16 17:31:58.000000";"D";1.75;1229.0;5.2;"17:31:58";"AC2 31";"13";"98";"1";"0";12.333;8.1;"2024-04-16 17:24:42.097635";"2024-04-16 17:31:58.000000";7.265
"7420112";"7420112";"2024-04-16";"2024-04-16 17:45:59.000000";"D";1.8;1217.0;0.0;"17:45:59";"AC1 37";"13";"74";"0";"0";14.017;14.017;"2024-04-16 17:38:53.690317";"2024-04-16 17:45:59.000000";7.088
"7420112";"7420112";"2024-04-16";"2024-04-16 17:45:59.000000";"D";1.8;1217.0;0.0;"17:45:59";"AC1 37";"13";"74";"0";"0";0.0;14.017;"2024-04-16 17:39:19.567187";"2024-04-16 17:45:59.000000";6.657
"7251044";"7251044";"2024-04-16";"2024-04-16 18:15:02.000000";"A";1.75;1227.0;24.88;"18:15:02";"AC2 31";"13";"HL";"1";"0";29.05;0.0;"2024-04-16 18:07:11.721620";"2024-04-16 18:15:02.000000";7.838
"7251044";"7251044";"2024-04-16";"2024-04-16 18:17:03.000000";"A";1.75;1227.0;1.76;"18:17:03";"AC2 31";"13";"HX";"0";"1";2.017;0.0;"2024-04-16 18:09:21.134951";"2024-04-16 18:17:03.000000";7.698
"7408003";"7408003";"2024-04-16";"2024-04-16 18:28:47.000000";"A";2.5;955.0;13.6;"18:28:47";"AC2 32";"4";"98";"1";"0";11.733;11.733;"2024-04-16 18:13:46.786117";"2024-04-16 18:28:47.000000";15.004
"7408003";"7408003";"2024-04-16";"2024-04-16 18:39:39.000000";"A";2.5;955.0;4.02;"18:39:39";"AC2 32";"4";"HX";"0";"1";10.867;11.733;"2024-04-16 18:25:29.699781";"2024-04-16 18:39:39.000000";14.155
"7432034";"7432034";"2024-04-16";"2024-04-16 18:49:40.000000";"A";1.5;1231.0;2.16;"18:49:40";"AC2 32";"13";"HX";"0";"1";10.017;10.017;"2024-04-16 18:41:06.386971";"2024-04-16 18:49:40.000000";8.56
"7432034";"7432034";"2024-04-16";"2024-04-16 18:58:13.000000";"A";1.5;1231.0;21.02;"18:58:13";"AC2 32";"13";"HL";"1";"0";8.55;10.017;"2024-04-16 18:50:55.676055";"2024-04-16 18:58:13.000000";7.289
"7432029";"7432029";"2024-04-16";"2024-04-16 19:11:34.000000";"A";2.0;1239.0;11.42;"19:11:34";"AC2 31";"13";"HL";"1";"0";13.35;13.35;"2024-04-16 19:03:22.521790";"2024-04-16 19:11:34.000000";8.191
"7432029";"7432029";"2024-04-16";"2024-04-16 19:18:47.000000";"A";2.0;1239.0;11.74;"19:18:47";"AC2 31";"13";"HL";"1";"0";7.217;13.35;"2024-04-16 19:10:48.345206";"2024-04-16 19:18:47.000000";7.978
"7421043";"7421043";"2024-04-16";"2024-04-16 19:25:55.000000";"A";1.5;1230.0;1.24;"19:25:55";"AC2 31";"13";"HX";"0";"1";7.133;7.133;"2024-04-16 19:19:28.955706";"2024-04-16 19:25:55.000000";6.434
"7421043";"7421043";"2024-04-16";"2024-04-16 19:41:24.000000";"A";1.5;1230.0;21.68;"19:41:24";"AC2 31";"13";"HL";"1";"0";15.483;7.133;"2024-04-16 19:33:12.775706";"2024-04-16 19:41:24.000000";8.187
"7428105";"7428105";"2024-04-16";"2024-04-16 19:51:42.000000";"A";2.01;977.0;17.62;"19:51:42";"RC1 18";"4";"98";"1";"0";10.3;10.3;"2024-04-16 19:39:06.874650";"2024-04-16 19:51:42.000000";12.585
"7428104";"7428104";"2024-04-16";"2024-04-16 20:03:17.000000";"A";2.01;980.0;17.34;"20:03:17";"RC1 18";"4";"98";"1";"0";11.583;11.583;"2024-04-16 19:48:34.845019";"2024-04-16 20:03:17.000000";14.703
"7428099";"7428099";"2024-04-16";"2024-04-16 20:15:13.000000";"A";2.36;982.0;18.14;"20:15:13";"RC2 33";"4";"98";"1";"0";11.933;11.933;"2024-04-16 20:01:13.393006";"2024-04-16 20:15:13.000000";13.993
"7230158";"7230158";"2024-04-16";"2024-04-16 20:24:48.000000";"A";2.9;1337.0;2.48;"20:24:48";"RC2 35";"13";"HX";"0";"1";0.0;9.583;"2024-04-16 20:10:43.379486";"2024-04-16 20:24:48.000000";14.077
"7230158";"7230158";"2024-04-16";"2024-04-16 20:24:48.000000";"A";2.9;1337.0;2.48;"20:24:48";"RC2 35";"13";"HX";"0";"1";9.583;9.583;"2024-04-16 20:10:17.887738";"2024-04-16 20:24:48.000000";14.502
"7230158";"7230158";"2024-04-16";"2024-04-16 20:53:46.000000";"A";2.9;1337.0;22.4;"20:53:46";"RC2 35";"13";"HL";"1";"0";28.967;9.583;"2024-04-16 20:41:16.335270";"2024-04-16 20:53:46.000000";12.494
"7230158";"7230158";"2024-04-16";"2024-04-16 20:53:46.000000";"A";2.9;1337.0;22.4;"20:53:46";"RC2 35";"13";"HL";"1";"0";0.0;9.583;"2024-04-16 20:42:16.309764";"2024-04-16 20:53:46.000000";11.495
"7428106";"7428106";"2024-04-16";"2024-04-16 20:59:37.000000";"A";2.01;979.0;1.14;"20:59:37";"RC1 18";"4";"HX";"0";"1";5.85;5.85;"2024-04-16 20:47:52.594709";"2024-04-16 20:59:37.000000";11.74
"7428106";"7428106";"2024-04-16";"2024-04-16 21:08:41.000000";"A";2.01;979.0;16.24;"21:08:41";"RC1 18";"4";"98";"1";"0";9.067;5.85;"2024-04-16 20:58:13.167748";"2024-04-16 21:08:41.000000";10.464
"7410025";"7410025";"2024-04-16";"2024-04-16 21:23:08.000000";"A";2.9;1336.0;19.32;"21:23:08";"RC2 35";"13";"HL";"1";"0";14.45;14.45;"2024-04-16 21:09:16.866597";"2024-04-16 21:23:08.000000";13.852
"9810270";"9810270";"2024-04-16";"2024-04-16 21:42:35.000000";"A";2.01;986.0;11.4;"21:42:35";"RC1 18";"4";"98";"1";"0";19.45;19.45;"2024-04-16 21:29:58.485158";"2024-04-16 21:42:35.000000";12.609
"7246177";"7246177";"2024-04-16";"2024-04-16 22:25:09.000000";"A";3.8;980.0;2.18;"22:25:09";"RC2 1";"4";"HX";"0";"1";42.567;0.0;"2024-04-16 22:12:48.145959";"2024-04-16 22:25:09.000000";12.348
"7246177";"7246177";"2024-04-16";"2024-04-16 22:32:54.000000";"A";3.8;980.0;14.44;"22:32:54";"RC2 1";"4";"98";"1";"0";7.75;0.0;"2024-04-16 22:20:07.419172";"2024-04-16 22:32:54.000000";12.776
"7228066";"7228066";"2024-04-16";"2024-04-16 22:41:24.000000";"A";2.0;976.0;1.54;"22:41:24";"AC1 31";"4";"HX";"0";"1";8.5;8.5;"2024-04-16 22:33:53.928243";"2024-04-16 22:41:24.000000";7.501
"7228066";"7228066";"2024-04-16";"2024-04-16 22:49:58.000000";"A";2.0;976.0;13.76;"22:49:58";"AC1 31";"4";"98";"1";"0";8.567;8.5;"2024-04-16 22:41:19.125914";"2024-04-16 22:49:58.000000";8.648
"7228071";"7228071";"2024-04-16";"2024-04-16 23:02:09.000000";"A";2.0;974.0;1.26;"23:02:09";"AC1 31";"4";"HX";"0";"1";12.183;12.183;"2024-04-16 22:53:20.641360";"2024-04-16 23:02:09.000000";8.806
"7228071";"7228071";"2024-04-16";"2024-04-16 23:09:57.000000";"A";2.0;974.0;13.62;"23:09:57";"AC1 31";"4";"98";"1";"0";7.8;12.183;"2024-04-16 23:02:17.433012";"2024-04-16 23:09:57.000000";7.659
"7228071";"7228071";"2024-04-16";"2024-04-16 23:22:26.000000";"A";2.0;974.0;0.54;"23:22:26";"AC1 31";"4";"HX";"0";"1";12.483;12.183;"2024-04-16 23:14:34.015738";"2024-04-16 23:22:26.000000";7.866
"7253076";"7253076";"2024-04-16";"2024-04-16 23:32:18.000000";"A";6.0;1210.0;22.18;"23:32:18";"AC5 32";"13";"HL";"1";"0";9.867;9.867;"2024-04-16 23:18:17.236802";"2024-04-16 23:32:18.000000";14.013
"7412115";"7412115";"2024-04-16";"2024-04-16 23:38:08.000000";"A";4.0;998.0;1.46;"23:38:08";"RC6 33";"4";"HX";"0";"1";5.833;5.833;"2024-04-16 23:24:23.717782";"2024-04-16 23:38:08.000000";13.738
"7412115";"7412115";"2024-04-16";"2024-04-16 23:46:17.000000";"A";4.0;998.0;16.08;"23:46:17";"RC6 33";"4";"98";"1";"0";8.15;5.833;"2024-04-16 23:32:39.067576";"2024-04-16 23:46:17.000000";13.632
"7228061";"7228061";"2024-04-16";"2024-04-16 23:51:30.000000";"A";2.0;975.0;0.78;"23:51:30";"AC1 31";"4";"HX";"0";"1";5.217;5.217;"2024-04-16 23:44:32.822934";"2024-04-16 23:51:30.000000";6.953
"7228061";"7228061";"2024-04-17";"2024-04-17 00:01:23.000000";"B";2.0;975.0;13.8;"00:01:23";"AC1 31";"4";"98";"1";"0";9.883;5.217;"2024-04-16 23:55:08.491681";"2024-04-17 00:01:23.000000";6.242
"7228061";"7228061";"2024-04-17";"2024-04-17 00:04:13.000000";"B";2.0;975.0;0.82;"00:04:13";"AC1 31";"4";"HX";"0";"1";2.833;5.217;"2024-04-16 23:57:02.501012";"2024-04-17 00:04:13.000000";7.175
"7115106";"7115106";"2024-04-17";"2024-04-17 00:28:16.000000";"B";2.0;977.0;14.48;"00:28:16";"AC1 31";"4";"98";"1";"0";24.05;0.0;"2024-04-17 00:20:49.456308";"2024-04-17 00:28:16.000000";7.442
"7115106";"7115106";"2024-04-17";"2024-04-17 00:30:10.000000";"B";2.0;977.0;0.62;"00:30:10";"AC1 31";"4";"HX";"0";"1";1.9;0.0;"2024-04-17 00:22:57.069390";"2024-04-17 00:30:10.000000";7.216
"7251038";"7251038";"2024-04-17";"2024-04-17 00:40:46.000000";"B";1.5;1235.0;2.0;"00:40:46";"AC2 31";"13";"HX";"0";"1";10.6;10.6;"2024-04-17 00:34:05.831704";"2024-04-17 00:40:46.000000";6.669
"7251038";"7251038";"2024-04-17";"2024-04-17 00:50:43.000000";"B";1.5;1235.0;20.78;"00:50:43";"AC2 31";"13";"HL";"1";"0";9.95;10.6;"2024-04-17 00:43:32.752673";"2024-04-17 00:50:43.000000";7.171
"7265004";"7265004";"2024-04-17";"2024-04-17 01:04:16.000000";"B";2.5;956.0;16.66;"01:04:16";"AC2 32";"4";"98";"1";"0";13.55;13.55;"2024-04-17 00:52:31.433098";"2024-04-17 01:04:16.000000";11.743
"7265004";"7265004";"2024-04-17";"2024-04-17 01:07:37.000000";"B";2.5;956.0;1.32;"01:07:37";"AC2 32";"4";"HX";"0";"1";3.35;13.55;"2024-04-17 00:56:29.511927";"2024-04-17 01:07:37.000000";11.125
"7265006";"7265006";"2024-04-17";"2024-04-17 01:16:54.000000";"B";2.5;955.0;16.8;"01:16:54";"AC2 32";"4";"98";"1";"0";9.283;9.283;"2024-04-17 01:03:41.653484";"2024-04-17 01:16:54.000000";13.206
"7265006";"7265006";"2024-04-17";"2024-04-17 01:21:27.000000";"B";2.5;955.0;0.96;"01:21:27";"AC2 32";"4";"HX";"0";"1";4.55;9.283;"2024-04-17 01:09:29.350539";"2024-04-17 01:21:27.000000";11.961
"7419069";"7419069";"2024-04-17";"2024-04-17 01:31:38.000000";"B";2.5;953.0;17.78;"01:31:38";"AC1 39";"4";"98";"1";"0";10.183;10.183;"2024-04-17 01:19:30.048228";"2024-04-17 01:31:38.000000";12.133
"7419069";"7419069";"2024-04-17";"2024-04-17 01:33:51.000000";"B";2.5;953.0;2.0;"01:33:51";"AC1 39";"4";"HX";"0";"1";2.217;10.183;"2024-04-17 01:21:06.705726";"2024-04-17 01:33:51.000000";12.738
"7235001";"7235001";"2024-04-17";"2024-04-17 01:42:44.000000";"B";2.5;955.0;18.48;"01:42:44";"AC1 39";"4";"98";"1";"0";8.883;8.883;"2024-04-17 01:32:06.421699";"2024-04-17 01:42:44.000000";10.626
"7235001";"7235001";"2024-04-17";"2024-04-17 01:46:30.000000";"B";2.5;955.0;1.44;"01:46:30";"AC1 39";"4";"HX";"0";"1";3.767;8.883;"2024-04-17 01:34:38.143522";"2024-04-17 01:46:30.000000";11.864
"9810546";"9810546";"2024-04-17";"2024-04-17 01:59:18.000000";"B";2.3;1192.0;12.22;"01:59:18";"RC3 1";"13";"98";"1";"0";12.8;12.8;"2024-04-17 01:47:18.202785";"2024-04-17 01:59:18.000000";11.997
"9810546";"9810546";"2024-04-17";"2024-04-17 02:18:57.000000";"B";2.3;1192.0;6.16;"02:18:57";"RC3 1";"13";"98";"1";"0";19.65;12.8;"2024-04-17 02:07:06.498419";"2024-04-17 02:18:57.000000";11.842
"9810258";"9810258";"2024-04-17";"2024-04-17 02:29:17.000000";"B";1.9;1218.0;0.74;"02:29:17";"AC2 31";"13";"HX";"0";"1";10.333;10.333;"2024-04-17 02:22:05.029667";"2024-04-17 02:29:17.000000";7.2
"9810258";"9810258";"2024-04-17";"2024-04-17 02:39:12.000000";"B";1.9;1218.0;5.36;"02:39:12";"AC2 31";"13";"98";"1";"0";9.917;10.333;"2024-04-17 02:30:55.727918";"2024-04-17 02:39:12.000000";8.271
"9810258";"9810258";"2024-04-17";"2024-04-17 02:43:18.000000";"B";1.9;1218.0;1.68;"02:43:18";"AC2 31";"13";"HX";"0";"1";4.1;10.333;"2024-04-17 02:35:58.212305";"2024-04-17 02:43:18.000000";7.33
"9810423";"9810423";"2024-04-17";"2024-04-17 02:55:04.000000";"B";1.75;1227.0;7.52;"02:55:04";"AC2 31";"13";"98";"1";"0";11.767;11.767;"2024-04-17 02:47:46.235096";"2024-04-17 02:55:04.000000";7.296
"9810423";"9810423";"2024-04-17";"2024-04-17 02:57:39.000000";"B";1.75;1227.0;1.14;"02:57:39";"AC2 31";"13";"HX";"0";"1";2.583;11.767;"2024-04-17 02:50:07.014079";"2024-04-17 02:57:39.000000";7.533
"HE79778";"HE79778";"2024-04-17";"2024-04-17 03:10:20.000000";"B";2.3;1225.0;9.74;"03:10:20";"AC2 31";"13";"HL";"1";"0";12.683;12.683;"2024-04-17 02:57:06.438874";"2024-04-17 03:10:20.000000";13.226
"HE80021";"HE80021";"2024-04-17";"2024-04-17 03:16:56.000000";"B";2.5;1225.0;1.26;"03:16:56";"RC7 4";"13";"HX";"0";"1";6.6;6.6;"2024-04-17 03:05:09.386585";"2024-04-17 03:16:56.000000";11.777
"HE80021";"HE80021";"2024-04-17";"2024-04-17 03:26:14.000000";"B";2.5;1225.0;19.34;"03:26:14";"RC7 4";"13";"HL";"1";"0";9.3;6.6;"2024-04-17 03:13:36.704558";"2024-04-17 03:26:14.000000";12.622
"7435063";"7435063";"2024-04-17";"2024-04-17 03:31:55.000000";"B";1.5;1227.0;1.48;"03:31:55";"AC2 31";"13";"HX";"0";"1";5.683;5.683;"2024-04-17 03:25:05.612620";"2024-04-17 03:31:55.000000";6.823
"7435063";"7435063";"2024-04-17";"2024-04-17 03:43:29.000000";"B";1.5;1227.0;21.5;"03:43:29";"AC2 31";"13";"HL";"1";"0";11.567;5.683;"2024-04-17 03:36:44.976964";"2024-04-17 03:43:29.000000";6.734
"7435043";"7435043";"2024-04-17";"2024-04-17 03:49:07.000000";"B";1.5;1227.0;1.82;"03:49:07";"AC2 32";"13";"HX";"0";"1";5.633;5.633;"2024-04-17 03:42:14.485362";"2024-04-17 03:49:07.000000";6.875
"7435043";"7435043";"2024-04-17";"2024-04-17 04:00:10.000000";"B";1.5;1227.0;21.1;"04:00:10";"AC2 32";"13";"HL";"1";"0";11.05;5.633;"2024-04-17 03:52:13.905790";"2024-04-17 04:00:10.000000";7.935
"7435064";"7435064";"2024-04-17";"2024-04-17 04:11:46.000000";"B";1.5;1231.0;23.0;"04:11:46";"AC2 31";"13";"HL";"1";"0";11.6;11.6;"2024-04-17 04:05:23.995717";"2024-04-17 04:11:46.000000";6.367
"7416071";"7416071";"2024-04-17";"2024-04-17 04:17:34.000000";"B";1.8;1174.0;0.76;"04:17:34";"AC2 31";"13";"HX";"0";"1";5.8;5.8;"2024-04-17 04:08:56.559933";"2024-04-17 04:17:34.000000";8.624
"7416071";"7416071";"2024-04-17";"2024-04-17 04:27:37.000000";"B";1.8;1174.0;17.82;"04:27:37";"AC2 31";"13";"98";"1";"0";10.05;5.8;"2024-04-17 04:20:11.939647";"2024-04-17 04:27:37.000000";7.418
"7416071";"7416071";"2024-04-17";"2024-04-17 04:31:43.000000";"B";1.8;1174.0;3.96;"04:31:43";"AC2 31";"13";"HX";"0";"1";4.1;5.8;"2024-04-17 04:23:00.974419";"2024-04-17 04:31:43.000000";8.7
"7434052";"7434052";"2024-04-17";"2024-04-17 04:50:38.000000";"B";1.5;1228.0;23.1;"04:50:38";"AC2 31";"13";"HL";"1";"0";18.917;18.917;"2024-04-17 04:43:46.645712";"2024-04-17 04:50:38.000000";6.856
"7435065";"7435065";"2024-04-17";"2024-04-17 05:04:07.000000";"B";1.5;1230.0;1.72;"05:04:07";"AC2 31";"13";"HX";"0";"1";13.483;13.483;"2024-04-17 04:57:39.096785";"2024-04-17 05:04:07.000000";6.465
"7435065";"7435065";"2024-04-17";"2024-04-17 05:24:00.000000";"B";1.5;1230.0;21.24;"05:24:00";"AC2 31";"13";"HL";"1";"0";19.883;13.483;"2024-04-17 05:16:06.018840";"2024-04-17 05:24:00.000000";7.9
"7435048";"7435048";"2024-04-17";"2024-04-17 05:54:37.000000";"B";1.5;1229.0;2.12;"05:54:37";"AC2 31";"13";"HX";"0";"1";30.617;0.0;"2024-04-17 05:46:33.747782";"2024-04-17 05:54:37.000000";8.054
"7435048";"7435048";"2024-04-17";"2024-04-17 06:06:31.000000";"A";1.5;1229.0;20.84;"06:06:31";"AC2 31";"13";"HL";"1";"0";11.9;0.0;"2024-04-17 05:58:44.695781";"2024-04-17 06:06:31.000000";7.772
"7435061";"7435061";"2024-04-17";"2024-04-17 06:12:56.000000";"A";1.5;1228.0;1.8;"06:12:56";"AC2 31";"13";"HX";"0";"1";6.417;6.417;"2024-04-17 06:05:48.659794";"2024-04-17 06:12:56.000000";7.122
"7435061";"7435061";"2024-04-17";"2024-04-17 06:26:46.000000";"A";1.5;1228.0;20.74;"06:26:46";"AC2 31";"13";"HL";"1";"0";13.833;6.417;"2024-04-17 06:18:20.348089";"2024-04-17 06:26:46.000000";8.428
"7434033";"7434033";"2024-04-17";"2024-04-17 06:46:40.000000";"A";1.48;1226.0;23.22;"06:46:40";"AC2 31";"13";"HL";"1";"0";19.9;19.9;"2024-04-17 06:38:46.552842";"2024-04-17 06:46:40.000000";7.891
"7435040";"7435040";"2024-04-17";"2024-04-17 06:59:29.000000";"A";1.5;1228.0;1.14;"06:59:29";"AC2 31";"13";"HX";"0";"1";12.817;12.817;"2024-04-17 06:51:56.879615";"2024-04-17 06:59:29.000000";7.535
"7435040";"7435040";"2024-04-17";"2024-04-17 07:13:40.000000";"A";1.5;1228.0;21.92;"07:13:40";"AC2 31";"13";"HL";"1";"0";14.183;12.817;"2024-04-17 07:04:56.020686";"2024-04-17 07:13:40.000000";8.733
"7430054";"7430054";"2024-04-17";"2024-04-17 07:22:39.000000";"A";1.5;1229.0;2.88;"07:22:39";"AC2 31";"13";"HX";"0";"1";8.983;8.983;"2024-04-17 07:14:41.727135";"2024-04-17 07:22:39.000000";7.955
"7430054";"7430054";"2024-04-17";"2024-04-17 07:32:42.000000";"A";1.5;1229.0;14.16;"07:32:42";"AC2 31";"13";"HL";"1";"0";10.05;8.983;"2024-04-17 07:25:00.215066";"2024-04-17 07:32:42.000000";7.696
"7434031";"7434031";"2024-04-17";"2024-04-17 07:47:13.000000";"A";1.5;1234.0;22.84;"07:47:13";"AC2 31";"13";"HL";"1";"0";14.517;14.517;"2024-04-17 07:40:38.305909";"2024-04-17 07:47:13.000000";6.578
"7434032";"7434032";"2024-04-17";"2024-04-17 08:02:27.000000";"A";1.5;1228.0;22.9;"08:02:27";"AC2 31";"13";"HL";"1";"0";15.233;15.233;"2024-04-17 07:55:03.205987";"2024-04-17 08:02:27.000000";7.397
"7435045";"7435045";"2024-04-17";"2024-04-17 08:09:03.000000";"A";1.5;1231.0;1.34;"08:09:03";"AC2 31";"13";"HX";"0";"1";6.6;6.6;"2024-04-17 08:00:33.089533";"2024-04-17 08:09:03.000000";8.499
"7435045";"7435045";"2024-04-17";"2024-04-17 08:18:13.000000";"A";1.5;1231.0;21.5;"08:18:13";"AC2 31";"13";"HL";"1";"0";9.167;6.6;"2024-04-17 08:11:08.957750";"2024-04-17 08:18:13.000000";7.067
"7435047";"7435047";"2024-04-17";"2024-04-17 08:38:07.000000";"A";1.5;1230.0;22.16;"08:38:07";"AC2 31";"13";"HL";"1";"0";19.9;19.9;"2024-04-17 08:30:02.504455";"2024-04-17 08:38:07.000000";8.075
"7434060";"7434060";"2024-04-17";"2024-04-17 08:47:21.000000";"A";1.8;1169.0;1.74;"08:47:21";"AC2 31";"13";"HX";"0";"1";9.233;9.233;"2024-04-17 08:38:50.231800";"2024-04-17 08:47:21.000000";8.513
"HR56668";"HR56668";"2024-04-17";"2024-04-17 08:50:32.000000";"A";1.4;1230.0;0.0;"08:50:32";"AC2 31";"13";"HR";"0";"0";3.183;0.0;"2024-04-17 08:41:33.569630";"2024-04-17 08:50:32.000000";8.974
"HR56668";"HR56668";"2024-04-17";"2024-04-17 08:50:32.000000";"A";1.4;1230.0;0.0;"08:50:32";"AC2 31";"13";"HR";"0";"0";0.0;0.0;"2024-04-17 08:42:48.622210";"2024-04-17 08:50:32.000000";7.723
"7244057";"7244057";"2024-04-17";"2024-04-17 08:50:49.000000";"A";1.75;1228.0;0.0;"08:50:49";"AC1 37";"13";"72";"0";"0";0.283;0.283;"2024-04-17 08:42:28.903887";"2024-04-17 08:50:49.000000";8.335
"7244057";"7244057";"2024-04-17";"2024-04-17 08:50:49.000000";"A";1.75;1228.0;0.0;"08:50:49";"AC1 37";"13";"72";"0";"0";0.0;0.283;"2024-04-17 08:42:54.006974";"2024-04-17 08:50:49.000000";7.917
"7435033";"7435033";"2024-04-17";"2024-04-17 08:51:25.000000";"A";1.75;1229.0;0.0;"08:51:25";"AC2 31";"13";"74";"0";"0";0.6;0.6;"2024-04-17 08:44:34.948945";"2024-04-17 08:51:25.000000";6.834
"7435033";"7435033";"2024-04-17";"2024-04-17 08:51:25.000000";"A";1.75;1229.0;0.0;"08:51:25";"AC2 31";"13";"74";"0";"0";0.0;0.6;"2024-04-17 08:44:35.858250";"2024-04-17 08:51:25.000000";6.819
"7080048";"7080048";"2024-04-17";"2024-04-17 08:51:54.000000";"A";1.4;1236.0;0.0;"08:51:54";"AC2 31";"13";"70";"0";"0";0.0;0.483;"2024-04-17 08:43:47.939693";"2024-04-17 08:51:54.000000";8.101
"7080048";"7080048";"2024-04-17";"2024-04-17 08:51:54.000000";"A";1.4;1236.0;0.0;"08:51:54";"AC2 31";"13";"70";"0";"0";0.483;0.483;"2024-04-17 08:44:33.128874";"2024-04-17 08:51:54.000000";7.348
"0359373";"0359373";"2024-04-17";"2024-04-17 08:52:30.000000";"A";1.4;1233.0;0.0;"08:52:30";"AC2 31";"13";"03";"0";"0";0.6;0.6;"2024-04-17 08:45:05.786334";"2024-04-17 08:52:30.000000";7.404
